date,open,high,low,close,volume,symbol
2022-03-10 00:00:00+00:00,33106.77,33236.59,32819.76,33174.07,399480000.0,YAHOO
2022-03-09 00:00:00+00:00,32860.42,33457.28,32860.42,33286.25,418670000.0,YAHOO
2022-03-08 00:00:00+00:00,32885.17,33402.98,32578.73,32632.64,553750000.0,YAHOO
2022-03-07 00:00:00+00:00,33579.75,33579.75,32806.15,32817.38,488400000.0,YAHOO
2022-03-04 00:00:00+00:00,33655.43,33655.43,33254.12,33614.8,408390000.0,YAHOO
2022-03-03 00:00:00+00:00,33972.87,34179.07,33641.53,33794.66,369740000.0,YAHOO
2022-03-02 00:00:00+00:00,33379.51,34013.67,33379.51,33891.35,400920000.0,YAHOO
2022-03-01 00:00:00+00:00,33813.48,33870.14,33107.67,33294.95,438730000.0,YAHOO
2022-02-28 00:00:00+00:00,33870.62,33963.63,33469.31,33892.6,443460000.0,YAHOO
2022-02-25 00:00:00+00:00,33277.22,34095.74,33277.22,34058.75,417630000.0,YAHOO
2022-02-24 00:00:00+00:00,32830.33,33269.34,32272.64,33223.83,590850000.0,YAHOO
2022-02-23 00:00:00+00:00,33680.97,33832.59,33084.9,33131.76,370600000.0,YAHOO
2022-02-22 00:00:00+00:00,33974.09,34024.74,33364.29,33596.61,432090000.0,YAHOO
2022-02-18 00:00:00+00:00,34310.45,34423.58,33976.18,34079.18,414080000.0,YAHOO
2022-02-17 00:00:00+00:00,34858.47,34858.47,34246.23,34312.03,348720000.0,YAHOO
2022-02-16 00:00:00+00:00,34951.83,35042.09,34642.64,34934.27,294410000.0,YAHOO
2022-02-15 00:00:00+00:00,34686.19,35047.79,34686.19,34988.84,305670000.0,YAHOO
2022-02-14 00:00:00+00:00,34694.5,34744.56,34304.28,34566.17,370320000.0,YAHOO
2022-02-11 00:00:00+00:00,35267.89,35431.15,34620.52,34738.06,398860000.0,YAHOO
2022-02-10 00:00:00+00:00,35630.81,35800.24,35100.72,35241.59,411620000.0,YAHOO
2022-02-09 00:00:00+00:00,35614.9,35824.28,35614.9,35768.06,333610000.0,YAHOO
2022-02-08 00:00:00+00:00,35160.68,35544.89,35090.42,35462.78,319190000.0,YAHOO
2022-02-07 00:00:00+00:00,35108.38,35325.01,34993.98,35091.13,328910000.0,YAHOO
2022-02-04 00:00:00+00:00,35095.74,35333.55,34799.08,35089.74,349880000.0,YAHOO
2022-02-03 00:00:00+00:00,35520.08,35535.94,35071.06,35111.16,381020000.0,YAHOO
2022-02-02 00:00:00+00:00,35378.19,35679.2,35290.12,35629.33,359540000.0,YAHOO
2022-02-01 00:00:00+00:00,35151.47,35441.09,34977.95,35405.24,386080000.0,YAHOO
2022-01-31 00:00:00+00:00,34691.17,35148.14,34496.1,35131.86,468070000.0,YAHOO
2022-01-28 00:00:00+00:00,34135.24,34731.77,33807.51,34725.47,568440000.0,YAHOO
2022-01-27 00:00:00+00:00,34261.75,34773.32,34007.78,34160.78,527780000.0,YAHOO
2022-01-26 00:00:00+00:00,34520.82,34815.67,33876.48,34168.09,546330000.0,YAHOO
2022-01-25 00:00:00+00:00,34186.64,34591.04,33545.52,34297.73,506430000.0,YAHOO
2022-01-24 00:00:00+00:00,34070.61,34420.99,33150.33,34364.5,664010000.0,YAHOO
2022-01-21 00:00:00+00:00,34701.69,34896.67,34229.55,34265.37,523880000.0,YAHOO
2022-01-20 00:00:00+00:00,35102.66,35490.2,34670.12,34715.39,369070000.0,YAHOO
2022-01-19 00:00:00+00:00,35412.3,35547.83,35015.49,35028.65,393080000.0,YAHOO
2022-01-18 00:00:00+00:00,35661.76,35661.76,35262.02,35368.47,427260000.0,YAHOO
2022-01-14 00:00:00+00:00,35996.43,35996.43,35641.49,35911.81,389200000.0,YAHOO
2022-01-13 00:00:00+00:00,36312.49,36513.88,36044.22,36113.62,343640000.0,YAHOO
2022-01-12 00:00:00+00:00,36336.16,36453.49,36168.15,36290.32,310180000.0,YAHOO
2022-01-11 00:00:00+00:00,36058.85,36271.47,35769.38,36252.02,356850000.0,YAHOO
2022-01-10 00:00:00+00:00,36175.21,36175.21,35639.91,36068.87,430680000.0,YAHOO
2022-01-07 00:00:00+00:00,36249.59,36382.84,36111.53,36231.66,356110000.0,YAHOO
2022-01-06 00:00:00+00:00,36409.05,36464.19,36200.68,36236.47,385890000.0,YAHOO
2022-01-05 00:00:00+00:00,36722.6,36952.65,36400.39,36407.11,462040000.0,YAHOO
2022-01-04 00:00:00+00:00,36636.0,36934.84,36636.0,36799.65,435080000.0,YAHOO
2022-01-03 00:00:00+00:00,36321.59,36595.82,36246.45,36585.06,347930000.0,YAHOO
2021-12-31 00:00:00+00:00,36385.85,36484.94,36303.97,36338.3,213200000.0,YAHOO
2021-12-30 00:00:00+00:00,36522.48,36679.44,36372.13,36398.08,205620000.0,YAHOO
2021-12-29 00:00:00+00:00,36421.14,36571.55,36396.19,36488.63,213480000.0,YAHOO
2021-12-28 00:00:00+00:00,36302.99,36527.26,36302.99,36398.21,239090000.0,YAHOO
2021-12-27 00:00:00+00:00,35954.48,36306.61,35954.48,36302.38,244350000.0,YAHOO
2021-12-23 00:00:00+00:00,35782.42,36060.99,35782.42,35950.56,247420000.0,YAHOO
2021-12-22 00:00:00+00:00,35491.71,35764.67,35433.13,35753.89,281930000.0,YAHOO
2021-12-21 00:00:00+00:00,35069.5,35508.96,35069.5,35492.7,346080000.0,YAHOO
2021-12-20 00:00:00+00:00,35222.12,35222.12,34665.5,34932.16,386590000.0,YAHOO
2021-12-17 00:00:00+00:00,35800.11,35800.11,35284.26,35365.44,750480000.0,YAHOO
2021-12-16 00:00:00+00:00,36036.28,36189.83,35778.21,35897.64,473620000.0,YAHOO
2021-12-15 00:00:00+00:00,35549.35,35943.84,35389.3,35927.43,424720000.0,YAHOO
2021-12-14 00:00:00+00:00,35605.73,35779.47,35441.74,35544.18,440900000.0,YAHOO
2021-12-13 00:00:00+00:00,35958.93,35958.93,35609.53,35650.95,441110000.0,YAHOO
2021-12-10 00:00:00+00:00,35830.55,35982.69,35710.43,35970.99,361200000.0,YAHOO
2021-12-09 00:00:00+00:00,35722.26,35864.24,35577.14,35754.69,353020000.0,YAHOO
2021-12-08 00:00:00+00:00,35716.85,35840.52,35602.65,35754.75,387650000.0,YAHOO
2021-12-07 00:00:00+00:00,35423.99,35819.47,35423.99,35719.43,474940000.0,YAHOO
2021-12-06 00:00:00+00:00,34633.43,35356.75,34633.43,35227.03,416720000.0,YAHOO
2021-12-03 00:00:00+00:00,34692.78,34801.31,34264.57,34580.08,439550000.0,YAHOO
2021-12-02 00:00:00+00:00,34076.25,34759.65,34076.25,34639.79,466900000.0,YAHOO
2021-12-01 00:00:00+00:00,34678.94,35004.64,34006.98,34022.04,496000000.0,YAHOO
2021-11-30 00:00:00+00:00,35056.99,35056.99,34424.44,34483.72,678800000.0,YAHOO
2021-11-29 00:00:00+00:00,35017.71,35287.91,34895.89,35135.94,416040000.0,YAHOO
2021-11-26 00:00:00+00:00,35366.69,35366.69,34749.8,34899.34,324580000.0,YAHOO
2021-11-24 00:00:00+00:00,35752.31,35825.47,35591.03,35804.38,280960000.0,YAHOO
2021-11-23 00:00:00+00:00,35619.92,35841.52,35542.87,35813.8,392520000.0,YAHOO
2021-11-22 00:00:00+00:00,35631.41,35929.66,35615.55,35619.25,420810000.0,YAHOO
2021-11-19 00:00:00+00:00,35879.09,35879.09,35555.37,35601.98,408840000.0,YAHOO
2021-11-18 00:00:00+00:00,35901.69,35952.63,35654.39,35870.95,435080000.0,YAHOO
2021-11-17 00:00:00+00:00,36159.7,36159.7,35909.48,35931.05,358310000.0,YAHOO
2021-11-16 00:00:00+00:00,36076.18,36316.61,36076.18,36142.22,308290000.0,YAHOO
2021-11-15 00:00:00+00:00,36128.83,36236.07,36031.78,36087.45,280660000.0,YAHOO
2021-11-12 00:00:00+00:00,35963.78,36147.63,35934.59,36100.31,293180000.0,YAHOO
2021-11-11 00:00:00+00:00,36038.78,36108.17,35915.27,35921.23,270320000.0,YAHOO
2021-11-10 00:00:00+00:00,36299.25,36346.61,36009.5,36079.94,278390000.0,YAHOO
2021-11-09 00:00:00+00:00,36404.53,36416.98,36173.07,36319.98,258020000.0,YAHOO
2021-11-08 00:00:00+00:00,36416.46,36565.73,36334.42,36432.22,284400000.0,YAHOO
2021-11-05 00:00:00+00:00,36268.75,36484.75,36190.2,36327.95,344600000.0,YAHOO
2021-11-04 00:00:00+00:00,36107.46,36168.03,35986.48,36124.23,307640000.0,YAHOO
2021-11-03 00:00:00+00:00,36059.09,36178.51,35891.73,36157.58,262540000.0,YAHOO
2021-11-02 00:00:00+00:00,35935.11,36088.81,35884.13,36052.63,304510000.0,YAHOO
2021-11-01 00:00:00+00:00,35833.65,36009.74,35797.97,35913.84,292880000.0,YAHOO
2021-10-29 00:00:00+00:00,35712.28,35852.53,35633.2,35819.56,399400000.0,YAHOO
2021-10-28 00:00:00+00:00,35545.41,35742.25,35545.41,35730.48,337400000.0,YAHOO
2021-10-27 00:00:00+00:00,35835.43,35835.43,35490.43,35490.69,354180000.0,YAHOO
2021-10-26 00:00:00+00:00,35791.05,35892.92,35734.73,35756.88,321910000.0,YAHOO
2021-10-25 00:00:00+00:00,35692.62,35787.04,35629.37,35741.15,267220000.0,YAHOO
2021-10-22 00:00:00+00:00,35607.72,35765.02,35533.95,35677.02,346290000.0,YAHOO
2021-10-21 00:00:00+00:00,35520.32,35612.36,35442.53,35603.08,298390000.0,YAHOO
2021-10-20 00:00:00+00:00,35475.16,35669.69,35465.71,35609.34,265750000.0,YAHOO
2021-10-19 00:00:00+00:00,35325.37,35462.68,35290.12,35457.31,278510000.0,YAHOO
2021-10-18 00:00:00+00:00,35221.02,35327.57,35035.94,35258.61,312640000.0,YAHOO
2021-10-15 00:00:00+00:00,35023.63,35320.97,35023.63,35294.76,327870000.0,YAHOO
2021-10-14 00:00:00+00:00,34443.22,34923.83,34443.22,34912.56,338540000.0,YAHOO
2021-10-13 00:00:00+00:00,34372.71,34449.83,34115.1,34377.81,316220000.0,YAHOO
2021-10-12 00:00:00+00:00,34507.15,34611.24,34318.94,34378.34,319010000.0,YAHOO
2021-10-11 00:00:00+00:00,34723.79,34951.35,34486.51,34496.06,256820000.0,YAHOO
2021-10-08 00:00:00+00:00,34757.57,34842.62,34661.95,34746.25,238080000.0,YAHOO
2021-10-07 00:00:00+00:00,34509.72,34975.19,34509.72,34754.94,273290000.0,YAHOO
2021-10-06 00:00:00+00:00,34198.96,34432.68,33854.69,34416.99,322170000.0,YAHOO
2021-10-05 00:00:00+00:00,34035.25,34490.95,34035.25,34314.67,311520000.0,YAHOO
2021-10-04 00:00:00+00:00,34312.96,34410.28,33821.58,34002.92,396860000.0,YAHOO
2021-10-01 00:00:00+00:00,33930.7,34490.56,33785.54,34326.46,427580000.0,YAHOO
2021-09-30 00:00:00+00:00,34467.98,34557.37,33833.32,33843.92,354830000.0,YAHOO
2021-09-29 00:00:00+00:00,34360.08,34580.42,34305.96,34390.72,290350000.0,YAHOO
2021-09-28 00:00:00+00:00,34747.7,34798.21,34254.65,34299.99,379020000.0,YAHOO
2021-09-27 00:00:00+00:00,34739.27,35061.12,34739.27,34869.37,289480000.0,YAHOO
2021-09-24 00:00:00+00:00,34762.31,34857.06,34648.08,34798.0,254310000.0,YAHOO
2021-09-23 00:00:00+00:00,34296.3,34879.78,34296.3,34764.82,283890000.0,YAHOO
2021-09-22 00:00:00+00:00,34006.87,34440.42,34006.87,34258.32,296590000.0,YAHOO
2021-09-21 00:00:00+00:00,34025.61,34313.88,33914.02,33919.84,306970000.0,YAHOO
2021-09-20 00:00:00+00:00,34459.72,34459.72,33613.03,33970.47,435780000.0,YAHOO
2021-09-17 00:00:00+00:00,34737.86,34779.86,34519.63,34584.88,560630000.0,YAHOO
2021-09-16 00:00:00+00:00,34810.27,34943.55,34540.11,34751.32,278270000.0,YAHOO
2021-09-15 00:00:00+00:00,34580.95,34880.77,34522.03,34814.39,317490000.0,YAHOO
2021-09-14 00:00:00+00:00,34906.9,34990.36,34510.3,34577.57,325140000.0,YAHOO
2021-09-13 00:00:00+00:00,34665.5,34939.1,34665.5,34869.63,334190000.0,YAHOO
2021-09-10 00:00:00+00:00,34949.59,35104.25,34599.61,34607.72,333230000.0,YAHOO
2021-09-09 00:00:00+00:00,35013.08,35199.89,34847.3,34879.38,261330000.0,YAHOO
2021-09-08 00:00:00+00:00,35087.45,35175.15,34925.61,35031.07,261880000.0,YAHOO
2021-09-07 00:00:00+00:00,35373.24,35373.24,35060.9,35100.0,289830000.0,YAHOO
2021-09-03 00:00:00+00:00,35401.73,35422.71,35269.4,35369.09,221370000.0,YAHOO
2021-09-02 00:00:00+00:00,35353.06,35475.4,35348.48,35443.82,263370000.0,YAHOO
2021-09-01 00:00:00+00:00,35387.55,35407.37,35287.05,35312.53,265520000.0,YAHOO
2021-08-31 00:00:00+00:00,35391.38,35449.79,35289.86,35360.73,337240000.0,YAHOO
2021-08-30 00:00:00+00:00,35471.8,35510.71,35374.46,35399.84,245390000.0,YAHOO
2021-08-27 00:00:00+00:00,35231.11,35479.18,35231.11,35455.8,240990000.0,YAHOO
2021-08-26 00:00:00+00:00,35449.68,35498.45,35205.1,35213.12,239740000.0,YAHOO
2021-08-25 00:00:00+00:00,35388.77,35501.14,35287.63,35405.5,237230000.0,YAHOO
2021-08-24 00:00:00+00:00,35382.72,35445.47,35356.18,35366.26,228710000.0,YAHOO
2021-08-23 00:00:00+00:00,35160.97,35428.91,35160.97,35335.71,245760000.0,YAHOO
2021-08-20 00:00:00+00:00,34917.96,35177.26,34867.07,35120.08,269320000.0,YAHOO
2021-08-19 00:00:00+00:00,34874.67,34997.81,34690.25,34894.12,333550000.0,YAHOO
2021-08-18 00:00:00+00:00,35310.2,35356.8,34943.41,34960.69,289800000.0,YAHOO
2021-08-17 00:00:00+00:00,35500.01,35500.01,35120.31,35343.28,309410000.0,YAHOO
2021-08-16 00:00:00+00:00,35490.83,35631.19,35231.87,35625.4,292590000.0,YAHOO
2021-08-13 00:00:00+00:00,35551.56,35610.57,35474.78,35515.38,236790000.0,YAHOO
2021-08-12 00:00:00+00:00,35481.94,35510.77,35352.53,35499.85,231600000.0,YAHOO
2021-08-11 00:00:00+00:00,35300.89,35501.16,35300.89,35484.97,232800000.0,YAHOO
2021-08-10 00:00:00+00:00,35135.17,35285.16,35091.91,35264.67,255040000.0,YAHOO
2021-08-09 00:00:00+00:00,35229.67,35229.67,35041.24,35101.85,207850000.0,YAHOO
2021-08-06 00:00:00+00:00,35077.44,35246.79,35077.44,35208.51,231570000.0,YAHOO
2021-08-05 00:00:00+00:00,34815.61,35067.54,34815.61,35064.25,216580000.0,YAHOO
2021-08-04 00:00:00+00:00,35047.44,35047.44,34790.62,34792.67,245300000.0,YAHOO
2021-08-03 00:00:00+00:00,34864.1,35120.94,34714.33,35116.4,259820000.0,YAHOO
2021-08-02 00:00:00+00:00,34968.56,35192.11,34808.2,34838.16,238620000.0,YAHOO
2021-07-30 00:00:00+00:00,35013.26,35106.3,34871.13,34935.47,276410000.0,YAHOO
2021-07-29 00:00:00+00:00,34985.99,35171.52,34985.99,35084.53,222680000.0,YAHOO
2021-07-28 00:00:00+00:00,35109.95,35116.37,34876.84,34930.93,347170000.0,YAHOO
2021-07-27 00:00:00+00:00,35078.9,35078.9,34878.07,35058.52,326610000.0,YAHOO
2021-07-26 00:00:00+00:00,35055.86,35150.37,34950.19,35144.31,259790000.0,YAHOO
2021-07-23 00:00:00+00:00,34855.11,35095.33,34855.11,35061.55,314040000.0,YAHOO
2021-07-22 00:00:00+00:00,34799.68,34879.28,34673.03,34823.35,291610000.0,YAHOO
2021-07-21 00:00:00+00:00,34556.96,34820.24,34556.96,34798.0,317090000.0,YAHOO
2021-07-20 00:00:00+00:00,33981.79,34621.79,33981.79,34511.99,387020000.0,YAHOO
2021-07-19 00:00:00+00:00,34528.48,34528.48,33741.76,33962.04,440440000.0,YAHOO
2021-07-16 00:00:00+00:00,35007.94,35090.01,34647.82,34687.85,322980000.0,YAHOO
2021-07-15 00:00:00+00:00,34924.81,34990.41,34762.87,34987.02,320450000.0,YAHOO
2021-07-14 00:00:00+00:00,34920.83,35069.18,34826.87,34933.23,344340000.0,YAHOO
2021-07-13 00:00:00+00:00,34959.96,35018.79,34876.89,34888.79,322430000.0,YAHOO
2021-07-12 00:00:00+00:00,34836.75,35014.9,34730.15,34996.18,294800000.0,YAHOO
2021-07-09 00:00:00+00:00,34457.51,34893.72,34457.51,34870.16,301750000.0,YAHOO
2021-07-08 00:00:00+00:00,34569.01,34569.01,34145.59,34421.93,335690000.0,YAHOO
2021-07-07 00:00:00+00:00,34604.17,34708.78,34435.59,34681.79,302700000.0,YAHOO
2021-07-06 00:00:00+00:00,34790.16,34814.2,34358.42,34577.37,348430000.0,YAHOO
2021-07-02 00:00:00+00:00,34642.42,34821.93,34613.49,34786.35,301860000.0,YAHOO
2021-07-01 00:00:00+00:00,34507.32,34640.28,34498.85,34633.53,268280000.0,YAHOO
2021-06-30 00:00:00+00:00,34290.74,34553.16,34245.48,34502.51,295560000.0,YAHOO
2021-06-29 00:00:00+00:00,34338.89,34469.83,34266.83,34292.29,282360000.0,YAHOO
2021-06-28 00:00:00+00:00,34428.1,34449.65,34186.13,34283.27,280280000.0,YAHOO
2021-06-25 00:00:00+00:00,34328.1,34501.02,34314.8,34433.84,432550000.0,YAHOO
2021-06-24 00:00:00+00:00,33933.91,34233.02,33933.91,34196.82,275870000.0,YAHOO
2021-06-23 00:00:00+00:00,33948.54,34009.4,33869.83,33874.24,255280000.0,YAHOO
2021-06-22 00:00:00+00:00,33872.56,34040.7,33751.06,33945.58,284130000.0,YAHOO
2021-06-21 00:00:00+00:00,33312.07,33908.09,33312.07,33876.97,317260000.0,YAHOO
2021-06-18 00:00:00+00:00,33622.7,33622.7,33271.93,33290.08,563920000.0,YAHOO
2021-06-17 00:00:00+00:00,34014.38,34091.79,33626.61,33823.45,354690000.0,YAHOO
2021-06-16 00:00:00+00:00,34308.48,34333.25,33917.11,34033.67,347150000.0,YAHOO
2021-06-15 00:00:00+00:00,34397.1,34420.38,34199.16,34299.33,272430000.0,YAHOO
2021-06-14 00:00:00+00:00,34472.52,34472.52,34211.54,34393.75,295530000.0,YAHOO
2021-06-11 00:00:00+00:00,34499.81,34618.09,34328.65,34479.6,260840000.0,YAHOO
2021-06-10 00:00:00+00:00,34502.51,34737.79,34447.25,34466.24,309310000.0,YAHOO
2021-06-09 00:00:00+00:00,34626.16,34654.67,34439.37,34447.14,245100000.0,YAHOO
2021-06-08 00:00:00+00:00,34645.84,34665.38,34452.94,34599.82,289440000.0,YAHOO
2021-06-07 00:00:00+00:00,34766.2,34820.91,34574.51,34630.24,259120000.0,YAHOO
2021-06-04 00:00:00+00:00,34618.69,34772.12,34618.69,34756.39,270050000.0,YAHOO
2021-06-03 00:00:00+00:00,34550.31,34667.41,34334.41,34577.04,297380000.0,YAHOO
2021-06-02 00:00:00+00:00,34614.62,34706.65,34545.96,34600.38,263810000.0,YAHOO
2021-06-01 00:00:00+00:00,34584.19,34849.32,34542.87,34575.31,287700000.0,YAHOO
2021-05-28 00:00:00+00:00,34558.5,34631.11,34520.09,34529.45,290850000.0,YAHOO
2021-05-27 00:00:00+00:00,34432.47,34608.82,34389.24,34464.64,520630000.0,YAHOO
2021-05-26 00:00:00+00:00,34336.34,34409.59,34271.44,34323.05,258780000.0,YAHOO
2021-05-25 00:00:00+00:00,34428.66,34511.35,34266.03,34312.46,285760000.0,YAHOO
2021-05-24 00:00:00+00:00,34253.87,34472.51,34253.87,34393.98,251010000.0,YAHOO
2021-05-21 00:00:00+00:00,34121.91,34415.48,34121.91,34207.84,306360000.0,YAHOO
2021-05-20 00:00:00+00:00,33906.3,34233.4,33872.41,34084.15,320150000.0,YAHOO
2021-05-19 00:00:00+00:00,33945.81,33945.81,33473.8,33896.04,348480000.0,YAHOO
2021-05-18 00:00:00+00:00,34351.18,34408.99,34044.1,34060.66,289590000.0,YAHOO
2021-05-17 00:00:00+00:00,34375.29,34383.84,34176.65,34327.79,291910000.0,YAHOO
2021-05-14 00:00:00+00:00,34050.86,34454.05,34050.86,34382.13,303230000.0,YAHOO
2021-05-13 00:00:00+00:00,33624.74,34181.77,33623.49,34021.45,350820000.0,YAHOO
2021-05-12 00:00:00+00:00,34206.4,34207.87,33555.22,33587.66,381350000.0,YAHOO
2021-05-11 00:00:00+00:00,34572.74,34572.74,34075.31,34269.16,413180000.0,YAHOO
2021-05-10 00:00:00+00:00,34785.27,35091.56,34741.57,34742.82,361620000.0,YAHOO
2021-05-07 00:00:00+00:00,34578.27,34811.39,34464.31,34777.76,303400000.0,YAHOO
2021-05-06 00:00:00+00:00,34245.11,34561.29,34185.06,34548.53,315430000.0,YAHOO
2021-05-05 00:00:00+00:00,34163.99,34331.2,34039.66,34230.34,253180000.0,YAHOO
2021-05-04 00:00:00+00:00,34080.2,34147.78,33765.68,34133.03,407860000.0,YAHOO
2021-05-03 00:00:00+00:00,33904.89,34221.06,33904.89,34113.23,289770000.0,YAHOO
2021-04-30 00:00:00+00:00,33988.75,33988.75,33784.96,33874.85,374890000.0,YAHOO
2021-04-29 00:00:00+00:00,33855.64,34087.21,33744.28,34060.36,408450000.0,YAHOO
2021-04-28 00:00:00+00:00,33860.46,33946.6,33805.56,33820.38,335820000.0,YAHOO
2021-04-27 00:00:00+00:00,33932.13,34043.98,33870.46,33984.93,289030000.0,YAHOO
2021-04-26 00:00:00+00:00,34044.23,34148.94,33941.37,33981.57,279300000.0,YAHOO
2021-04-23 00:00:00+00:00,33804.52,34157.57,33713.29,34043.49,346380000.0,YAHOO
2021-04-22 00:00:00+00:00,34109.88,34126.57,33717.19,33815.9,344470000.0,YAHOO
2021-04-21 00:00:00+00:00,33808.3,34160.34,33773.8,34137.31,290300000.0,YAHOO
2021-04-20 00:00:00+00:00,34034.18,34034.18,33687.01,33821.3,350960000.0,YAHOO
2021-04-19 00:00:00+00:00,34182.38,34182.38,33980.56,34077.63,312540000.0,YAHOO
2021-04-16 00:00:00+00:00,34058.16,34256.75,34058.16,34200.67,343760000.0,YAHOO
2021-04-15 00:00:00+00:00,33788.53,34068.73,33788.53,34035.99,319680000.0,YAHOO
2021-04-14 00:00:00+00:00,33668.95,33911.25,33668.95,33730.89,315330000.0,YAHOO
2021-04-13 00:00:00+00:00,33721.16,33741.64,33545.84,33677.27,324480000.0,YAHOO
2021-04-12 00:00:00+00:00,33775.06,33786.19,33665.54,33745.4,327370000.0,YAHOO
2021-04-09 00:00:00+00:00,33526.19,33810.87,33526.19,33800.6,316410000.0,YAHOO
2021-04-08 00:00:00+00:00,33469.89,33506.8,33342.64,33503.57,304040000.0,YAHOO
2021-04-07 00:00:00+00:00,33444.98,33521.76,33347.96,33446.26,273440000.0,YAHOO
2021-04-06 00:00:00+00:00,33500.02,33544.79,33380.43,33430.24,297940000.0,YAHOO
2021-04-05 00:00:00+00:00,33222.38,33617.95,33222.38,33527.19,344270000.0,YAHOO
2021-04-01 00:00:00+00:00,33054.58,33167.17,32985.35,33153.21,311880000.0,YAHOO
2021-03-31 00:00:00+00:00,33116.04,33173.77,32980.57,32981.55,414140000.0,YAHOO
2021-03-30 00:00:00+00:00,33127.88,33170.93,32988.92,33066.96,307510000.0,YAHOO
2021-03-29 00:00:00+00:00,33087.55,33259.0,32905.13,33171.37,351610000.0,YAHOO
2021-03-26 00:00:00+00:00,32681.07,33098.83,32681.07,33072.88,382170000.0,YAHOO
2021-03-25 00:00:00+00:00,32346.81,32672.69,32071.41,32619.48,411990000.0,YAHOO
2021-03-24 00:00:00+00:00,32470.88,32787.99,32418.15,32420.06,399390000.0,YAHOO
2021-03-23 00:00:00+00:00,32691.5,32753.77,32356.28,32423.15,385840000.0,YAHOO
2021-03-22 00:00:00+00:00,32601.82,32810.35,32512.53,32731.2,383500000.0,YAHOO
2021-03-19 00:00:00+00:00,32858.36,32858.36,32505.07,32627.97,811890000.0,YAHOO
2021-03-18 00:00:00+00:00,32928.16,33227.78,32831.25,32862.3,418480000.0,YAHOO
2021-03-17 00:00:00+00:00,32825.52,33047.58,32782.18,33015.37,391200000.0,YAHOO
2021-03-16 00:00:00+00:00,32966.75,32966.75,32778.23,32825.95,386370000.0,YAHOO
2021-03-15 00:00:00+00:00,32798.84,32973.4,32629.75,32953.46,360080000.0,YAHOO
2021-03-12 00:00:00+00:00,32462.4,32793.32,32462.4,32778.64,346400000.0,YAHOO
2021-03-11 00:00:00+00:00,32354.5,32661.59,32345.7,32485.59,400020000.0,YAHOO
2021-03-10 00:00:00+00:00,31906.96,32389.5,31906.96,32297.02,409110000.0,YAHOO
2021-03-09 00:00:00+00:00,31892.35,32150.32,31822.64,31832.74,458690000.0,YAHOO
2021-03-08 00:00:00+00:00,31512.15,32148.04,31512.15,31802.44,496980000.0,YAHOO
2021-03-05 00:00:00+00:00,31029.18,31580.33,30766.81,31496.3,501810000.0,YAHOO
2021-03-04 00:00:00+00:00,31289.01,31461.97,30547.53,30924.14,537850000.0,YAHOO
2021-03-03 00:00:00+00:00,31352.96,31563.31,31260.14,31270.09,409660000.0,YAHOO
2021-03-02 00:00:00+00:00,31535.37,31623.27,31377.16,31391.52,337270000.0,YAHOO
2021-03-01 00:00:00+00:00,31065.9,31668.34,31065.9,31535.51,385670000.0,YAHOO
2021-02-26 00:00:00+00:00,31401.29,31450.89,30911.37,30932.37,532250000.0,YAHOO
2021-02-25 00:00:00+00:00,31955.94,31984.77,31293.32,31402.01,454110000.0,YAHOO
2021-02-24 00:00:00+00:00,31499.75,32009.64,31421.29,31961.86,410150000.0,YAHOO
2021-02-23 00:00:00+00:00,31501.89,31653.38,31158.76,31537.35,460410000.0,YAHOO
2021-02-22 00:00:00+00:00,31381.12,31653.48,31286.57,31521.69,387210000.0,YAHOO
2021-02-19 00:00:00+00:00,31504.13,31647.53,31469.34,31494.32,353070000.0,YAHOO
2021-02-18 00:00:00+00:00,31558.6,31558.6,31285.32,31493.34,325990000.0,YAHOO
2021-02-17 00:00:00+00:00,31485.61,31643.7,31338.76,31613.02,343510000.0,YAHOO
2021-02-16 00:00:00+00:00,31472.08,31608.63,31443.48,31522.75,329210000.0,YAHOO
2021-02-12 00:00:00+00:00,31420.8,31475.31,31347.8,31458.4,263090000.0,YAHOO
2021-02-11 00:00:00+00:00,31466.49,31543.82,31244.36,31430.7,280320000.0,YAHOO
2021-02-10 00:00:00+00:00,31428.02,31511.44,31221.32,31437.8,326450000.0,YAHOO
2021-02-09 00:00:00+00:00,31359.88,31439.47,31245.86,31375.83,308210000.0,YAHOO
2021-02-08 00:00:00+00:00,31191.2,31386.1,31191.2,31385.76,322250000.0,YAHOO
2021-02-05 00:00:00+00:00,31093.81,31252.18,31083.22,31148.24,293550000.0,YAHOO
2021-02-04 00:00:00+00:00,30737.78,31065.96,30737.78,31055.86,338330000.0,YAHOO
2021-02-03 00:00:00+00:00,30689.65,30793.41,30521.31,30723.6,305590000.0,YAHOO
2021-02-02 00:00:00+00:00,30276.88,30840.54,30276.88,30687.48,333160000.0,YAHOO
2021-02-01 00:00:00+00:00,30054.73,30335.91,30014.97,30211.91,347060000.0,YAHOO
2021-01-29 00:00:00+00:00,30553.91,30553.91,29856.3,29982.62,536320000.0,YAHOO
2021-01-28 00:00:00+00:00,30377.19,30951.41,30377.19,30603.36,465140000.0,YAHOO
2021-01-27 00:00:00+00:00,30893.78,30893.78,30206.91,30303.17,566470000.0,YAHOO
2021-01-26 00:00:00+00:00,30968.55,31121.42,30921.71,30937.04,373150000.0,YAHOO
2021-01-25 00:00:00+00:00,30989.85,30989.85,30564.06,30960.0,472890000.0,YAHOO
